,subject_n,visibility,reward,RT,FP,FP1,FP2,FP3,FP4,FP5
1973,4,True,True,0.32,0.3,0.9,0.6,0.9,0.9,0.3
1974,4,True,True,0.2707746836710719,0.3,0.3,0.9,0.6,0.9,0.9
1975,4,True,True,0.2804853773087139,0.3,0.3,0.3,0.9,0.6,0.9
1976,4,True,True,0.27,0.9,0.3,0.3,0.3,0.9,0.6
1977,4,True,True,0.27,0.6,0.9,0.3,0.3,0.3,0.9
1978,4,True,True,0.27,0.9,0.6,0.9,0.3,0.3,0.3
1979,4,True,True,0.32,0.3,0.9,0.6,0.9,0.3,0.3
1980,4,True,False,0.32,0.3,0.0,0.0,0.0,0.0,0.0
1981,4,True,False,0.28348295627196207,0.6,0.3,0.0,0.0,0.0,0.0
1982,4,True,False,0.282170747396161,0.9,0.6,0.3,0.0,0.0,0.0
1983,4,True,False,0.32,0.9,0.9,0.6,0.3,0.0,0.0
1984,4,True,False,0.333219404248663,0.6,0.9,0.9,0.6,0.3,0.0
1985,4,True,False,0.3321182060064328,0.6,0.6,0.9,0.9,0.6,0.3
1986,4,True,False,0.2827560107881085,0.9,0.6,0.6,0.9,0.9,0.6
1987,4,True,False,0.28311191066530283,0.9,0.9,0.6,0.6,0.9,0.9
1988,4,True,False,0.2916471467699886,0.9,0.9,0.9,0.6,0.6,0.9
1989,4,True,False,0.32995134450288144,0.9,0.9,0.9,0.9,0.6,0.6
1990,4,True,False,0.3039417310567732,0.9,0.9,0.9,0.9,0.9,0.6
1991,4,True,False,0.3333558829140114,0.6,0.9,0.9,0.9,0.9,0.9
1992,4,True,False,0.2825178436478785,0.9,0.6,0.9,0.9,0.9,0.9
1993,4,True,False,0.33250919992069744,0.6,0.9,0.6,0.9,0.9,0.9
1994,4,True,False,0.28209587328425734,0.9,0.6,0.9,0.6,0.9,0.9
1995,4,True,False,0.33221987926681135,0.6,0.9,0.6,0.9,0.6,0.9
1996,4,True,False,0.3323524571935716,0.3,0.6,0.9,0.6,0.9,0.6
1997,4,True,False,0.2831498977076715,0.9,0.3,0.6,0.9,0.6,0.9
1998,4,True,False,0.32,0.3,0.9,0.3,0.6,0.9,0.6
1999,4,True,False,0.32,0.3,0.3,0.9,0.3,0.6,0.9
2000,4,True,False,0.28319590208841133,0.6,0.3,0.3,0.9,0.3,0.6
2001,4,True,False,0.3309984771448976,0.6,0.6,0.3,0.3,0.9,0.3
2002,4,True,False,0.28164530502224,0.9,0.6,0.6,0.3,0.3,0.9
2003,4,True,False,0.3327216730931603,0.3,0.9,0.6,0.6,0.3,0.3
2004,4,True,False,0.2829775814897809,0.6,0.3,0.9,0.6,0.6,0.3
2005,4,True,False,0.2825609927331658,0.9,0.6,0.3,0.9,0.6,0.6
2006,4,True,False,0.32,0.9,0.9,0.6,0.3,0.9,0.6
2007,4,True,False,0.3317100685798108,0.6,0.9,0.9,0.6,0.3,0.9
2008,4,True,False,0.3322624830152633,0.3,0.6,0.9,0.9,0.6,0.3
2009,4,True,False,0.2822362708092022,0.6,0.3,0.6,0.9,0.9,0.6
2010,4,True,False,0.32,0.6,0.0,0.0,0.0,0.0,0.0
2011,4,True,False,0.3322020301996498,0.3,0.6,0.0,0.0,0.0,0.0
2012,4,True,False,0.3320865629764215,0.3,0.3,0.6,0.0,0.0,0.0
2013,4,True,False,0.32,0.9,0.3,0.3,0.6,0.0,0.0
2014,4,True,False,0.33178590286640924,0.6,0.9,0.3,0.3,0.6,0.0
2015,4,True,False,0.28238700088374574,0.6,0.6,0.9,0.3,0.3,0.6
2016,4,True,False,0.2830917073727897,0.9,0.6,0.6,0.9,0.3,0.3
2017,4,True,False,0.32,0.6,0.9,0.6,0.6,0.9,0.3
2018,4,True,False,0.32,0.6,0.6,0.9,0.6,0.6,0.9
2019,4,True,False,0.2817916402083208,0.6,0.6,0.6,0.9,0.6,0.6
2020,4,True,False,0.2824100081081739,0.6,0.6,0.6,0.6,0.9,0.6
2021,4,True,False,0.28198330402773625,0.6,0.6,0.6,0.6,0.6,0.9
2022,4,True,False,0.33250189526162927,0.3,0.6,0.6,0.6,0.6,0.6
2023,4,True,False,0.2815835654133057,0.9,0.3,0.6,0.6,0.6,0.6
2024,4,True,False,0.32,0.6,0.9,0.3,0.6,0.6,0.6
2025,4,True,False,0.32,0.6,0.6,0.9,0.3,0.6,0.6
2026,4,True,False,0.28823932912722955,0.6,0.6,0.6,0.9,0.3,0.6
2027,4,True,False,0.2823842957205674,0.9,0.6,0.6,0.6,0.9,0.3
2028,4,True,False,0.3223704103816759,0.9,0.9,0.6,0.6,0.6,0.9
2029,4,True,False,0.33220539348122224,0.3,0.9,0.9,0.6,0.6,0.6
2030,4,True,False,0.32,0.6,0.3,0.9,0.9,0.6,0.6
2031,4,True,False,0.32,0.3,0.6,0.3,0.9,0.9,0.6
2032,4,True,False,0.3010883216814013,0.3,0.3,0.6,0.3,0.9,0.9
2033,4,True,False,0.32,0.6,0.3,0.3,0.6,0.3,0.9
2034,4,True,False,0.28164192233372937,0.6,0.6,0.3,0.3,0.6,0.3
2035,4,True,False,0.2816633669797239,0.9,0.6,0.6,0.3,0.3,0.6
2036,4,True,False,0.3324546299784574,0.3,0.9,0.6,0.6,0.3,0.3
2037,4,True,False,0.28229494960802726,0.6,0.3,0.9,0.6,0.6,0.3
2038,4,True,False,0.32,0.9,0.6,0.3,0.9,0.6,0.6
2039,4,True,False,0.3318014193704692,0.3,0.9,0.6,0.3,0.9,0.6
2040,4,False,False,0.34,0.9,0.0,0.0,0.0,0.0,0.0
2041,4,False,False,0.35177361252379663,0.6,0.9,0.0,0.0,0.0,0.0
2042,4,False,False,0.30301288756467454,0.9,0.6,0.9,0.0,0.0,0.0
2043,4,False,False,0.34,0.6,0.9,0.6,0.9,0.0,0.0
2044,4,False,False,0.302766681269054,0.9,0.6,0.9,0.6,0.9,0.0
2045,4,False,False,0.3516478755240417,0.3,0.9,0.6,0.9,0.6,0.9
2046,4,False,False,0.34054682503827416,0.3,0.3,0.9,0.6,0.9,0.6
2047,4,False,False,0.3395342066751942,0.3,0.3,0.3,0.9,0.6,0.9
2048,4,False,False,0.3515232073670933,0.3,0.3,0.3,0.3,0.9,0.6
2049,4,False,False,0.31568148564031717,0.3,0.3,0.3,0.3,0.3,0.9
2050,4,False,False,0.3027497624918163,0.6,0.3,0.3,0.3,0.3,0.3
2051,4,False,False,0.34646433347893874,0.3,0.6,0.3,0.3,0.3,0.3
2052,4,False,False,0.35222724454152493,0.3,0.3,0.6,0.3,0.3,0.3
2053,4,False,False,0.35294583801457385,0.6,0.3,0.3,0.6,0.3,0.3
2054,4,False,False,0.30175117997512635,0.6,0.6,0.3,0.3,0.6,0.3
2055,4,False,False,0.30297783570472975,0.6,0.6,0.6,0.3,0.3,0.6
2056,4,False,False,0.30198965943828954,0.6,0.6,0.6,0.6,0.3,0.3
2057,4,False,False,0.330845638184182,0.6,0.6,0.6,0.6,0.6,0.3
2058,4,False,False,0.30183470535311635,0.9,0.6,0.6,0.6,0.6,0.6
2059,4,False,False,0.34,0.6,0.9,0.6,0.6,0.6,0.6
2060,4,False,False,0.34,0.6,0.6,0.9,0.6,0.6,0.6
2061,4,False,False,0.30233391118957864,0.9,0.6,0.6,0.9,0.6,0.6
2062,4,False,False,0.3533330789227598,0.3,0.9,0.6,0.6,0.9,0.6
2063,4,False,False,0.34,0.6,0.3,0.9,0.6,0.6,0.9
2064,4,False,False,0.34,0.6,0.6,0.3,0.9,0.6,0.6
2065,4,False,False,0.3284821071450246,0.3,0.6,0.6,0.3,0.9,0.6
2066,4,False,False,0.302559438237787,0.9,0.3,0.6,0.6,0.3,0.9
2067,4,False,False,0.3026681734261589,0.9,0.9,0.3,0.6,0.6,0.3
2068,4,False,False,0.3033011432180237,0.9,0.9,0.9,0.3,0.6,0.6
2069,4,False,False,0.34,0.3,0.9,0.9,0.9,0.3,0.6
2070,4,True,True,0.27,0.3,0.0,0.0,0.0,0.0,0.0
2071,4,True,True,0.27,0.3,0.3,0.0,0.0,0.0,0.0
2072,4,True,True,0.32,0.6,0.3,0.3,0.0,0.0,0.0
2073,4,True,True,0.27,0.6,0.6,0.3,0.3,0.0,0.0
2074,4,True,True,0.27,0.9,0.6,0.6,0.3,0.3,0.0
2075,4,True,True,0.32,0.3,0.9,0.6,0.6,0.3,0.3
2076,4,True,True,0.32,0.9,0.3,0.9,0.6,0.6,0.3
2077,4,True,True,0.32,0.3,0.9,0.3,0.9,0.6,0.6
2078,4,True,True,0.27925177982702165,0.3,0.3,0.9,0.3,0.9,0.6
2079,4,True,True,0.32,0.3,0.3,0.3,0.9,0.3,0.9
2080,4,True,True,0.3126187389616831,0.3,0.3,0.3,0.3,0.9,0.3
2081,4,True,True,0.3186409698506772,0.3,0.3,0.3,0.3,0.3,0.9
2082,4,True,True,0.27,0.6,0.3,0.3,0.3,0.3,0.3
2083,4,True,True,0.3107222730336157,0.6,0.6,0.3,0.3,0.3,0.3
2084,4,True,True,0.27,0.9,0.6,0.6,0.3,0.3,0.3
2085,4,True,True,0.32,0.6,0.9,0.6,0.6,0.3,0.3
2086,4,True,True,0.2780037872525419,0.6,0.6,0.9,0.6,0.6,0.3
2087,4,True,True,0.2756809667003601,0.6,0.6,0.6,0.9,0.6,0.6
2088,4,True,True,0.27,0.9,0.6,0.6,0.6,0.9,0.6
2089,4,True,True,0.32,0.3,0.9,0.6,0.6,0.6,0.9
2090,4,True,True,0.27,0.9,0.3,0.9,0.6,0.6,0.6
2091,4,True,True,0.32,0.6,0.9,0.3,0.9,0.6,0.6
2092,4,True,True,0.27,0.6,0.6,0.9,0.3,0.9,0.6
2093,4,True,True,0.31444030201463563,0.6,0.6,0.6,0.9,0.3,0.9
2094,4,True,True,0.27,0.6,0.6,0.6,0.6,0.9,0.3
2095,4,True,True,0.2808725979261986,0.6,0.6,0.6,0.6,0.6,0.9
2096,4,True,True,0.32,0.3,0.6,0.6,0.6,0.6,0.6
2097,4,True,True,0.2873541178970352,0.6,0.3,0.6,0.6,0.6,0.6
2098,4,True,True,0.32,0.6,0.6,0.3,0.6,0.6,0.6
2099,4,True,True,0.32,0.3,0.6,0.6,0.3,0.6,0.6
2100,4,False,True,0.29000000000000004,0.9,0.0,0.0,0.0,0.0,0.0
2101,4,False,True,0.34,0.9,0.9,0.0,0.0,0.0,0.0
2102,4,False,True,0.34,0.9,0.9,0.9,0.0,0.0,0.0
2103,4,False,True,0.34,0.3,0.9,0.9,0.9,0.0,0.0
2104,4,False,True,0.34,0.3,0.3,0.9,0.9,0.9,0.0
2105,4,False,True,0.2929393091597403,0.3,0.3,0.3,0.9,0.9,0.9
2106,4,False,True,0.3194782856460545,0.3,0.3,0.3,0.3,0.9,0.9
2107,4,False,True,0.29000000000000004,0.6,0.3,0.3,0.3,0.3,0.9
2108,4,False,True,0.34,0.3,0.6,0.3,0.3,0.3,0.3
2109,4,False,True,0.3305471741598408,0.3,0.3,0.6,0.3,0.3,0.3
2110,4,False,True,0.29000000000000004,0.9,0.3,0.3,0.6,0.3,0.3
2111,4,False,True,0.29000000000000004,0.6,0.9,0.3,0.3,0.6,0.3
2112,4,False,True,0.34,0.3,0.6,0.9,0.3,0.3,0.6
2113,4,False,True,0.29000000000000004,0.6,0.3,0.6,0.9,0.3,0.3
2114,4,False,True,0.29000000000000004,0.6,0.6,0.3,0.6,0.9,0.3
2115,4,False,True,0.301730110162532,0.9,0.6,0.6,0.3,0.6,0.9
2116,4,False,True,0.34,0.6,0.9,0.6,0.6,0.3,0.6
2117,4,False,True,0.34,0.3,0.6,0.9,0.6,0.6,0.3
2118,4,False,True,0.29000000000000004,0.6,0.3,0.6,0.9,0.6,0.6
2119,4,False,True,0.34,0.6,0.6,0.3,0.6,0.9,0.6
2120,4,False,True,0.34,0.3,0.6,0.6,0.3,0.6,0.9
2121,4,False,True,0.29000000000000004,0.6,0.3,0.6,0.6,0.3,0.6
2122,4,False,True,0.34,0.6,0.6,0.3,0.6,0.6,0.3
2123,4,False,True,0.34,0.3,0.6,0.6,0.3,0.6,0.6
2124,4,False,True,0.29000000000000004,0.9,0.3,0.6,0.6,0.3,0.6
2125,4,False,True,0.34,0.6,0.9,0.3,0.6,0.6,0.3
2126,4,False,True,0.29000000000000004,0.9,0.6,0.9,0.3,0.6,0.6
2127,4,False,True,0.34,0.3,0.9,0.6,0.9,0.3,0.6
2128,4,False,True,0.3365547205601934,0.3,0.3,0.9,0.6,0.9,0.3
2129,4,False,True,0.29000000000000004,0.6,0.3,0.3,0.9,0.6,0.9
2130,4,True,True,0.27,0.9,0.0,0.0,0.0,0.0,0.0
2131,4,True,True,0.32,0.6,0.9,0.0,0.0,0.0,0.0
2132,4,True,True,0.2805880024186101,0.6,0.6,0.9,0.0,0.0,0.0
2133,4,True,True,0.32,0.3,0.6,0.6,0.9,0.0,0.0
2134,4,True,True,0.2701622507860764,0.6,0.3,0.6,0.6,0.9,0.0
2135,4,True,True,0.27,0.9,0.6,0.3,0.6,0.6,0.9
2136,4,True,True,0.32,0.3,0.9,0.6,0.3,0.6,0.6
2137,4,True,True,0.32,0.9,0.3,0.9,0.6,0.3,0.6
2138,4,True,True,0.32,0.6,0.9,0.3,0.9,0.6,0.3
2139,4,True,True,0.32,0.3,0.6,0.9,0.3,0.9,0.6
2140,4,True,True,0.27,0.6,0.3,0.6,0.9,0.3,0.9
2141,4,True,True,0.32,0.3,0.6,0.3,0.6,0.9,0.3
2142,4,True,True,0.27,0.6,0.3,0.6,0.3,0.6,0.9
2143,4,True,True,0.27,0.9,0.6,0.3,0.6,0.3,0.6
2144,4,True,True,0.32,0.3,0.9,0.6,0.3,0.6,0.3
2145,4,True,True,0.32,0.9,0.3,0.9,0.6,0.3,0.6
2146,4,True,True,0.32,0.3,0.9,0.3,0.9,0.6,0.3
2147,4,True,True,0.27,0.6,0.3,0.9,0.3,0.9,0.6
2148,4,True,True,0.27,0.9,0.6,0.3,0.9,0.3,0.9
2149,4,True,True,0.27,0.9,0.9,0.6,0.3,0.9,0.3
2150,4,True,True,0.29262408086225683,0.9,0.9,0.9,0.6,0.3,0.9
2151,4,True,True,0.32,0.6,0.9,0.9,0.9,0.6,0.3
2152,4,True,True,0.27,0.6,0.6,0.9,0.9,0.9,0.6
2153,4,True,True,0.32,0.6,0.6,0.6,0.9,0.9,0.9
2154,4,True,True,0.27,0.9,0.6,0.6,0.6,0.9,0.9
2155,4,True,True,0.27,0.9,0.9,0.6,0.6,0.6,0.9
2156,4,True,True,0.32,0.6,0.9,0.9,0.6,0.6,0.6
2157,4,True,True,0.32,0.6,0.6,0.9,0.9,0.6,0.6
2158,4,True,True,0.32,0.6,0.6,0.6,0.9,0.9,0.6
2159,4,True,True,0.2987805177121647,0.6,0.6,0.6,0.6,0.9,0.9
2160,4,True,True,0.32,0.6,0.0,0.0,0.0,0.0,0.0
2161,4,True,True,0.32,0.6,0.6,0.0,0.0,0.0,0.0
2162,4,True,True,0.32,0.3,0.6,0.6,0.0,0.0,0.0
2163,4,True,True,0.27,0.6,0.3,0.6,0.6,0.0,0.0
2164,4,True,True,0.32,0.3,0.6,0.3,0.6,0.6,0.0
2165,4,True,True,0.2881827116573381,0.3,0.3,0.6,0.3,0.6,0.6
2166,4,True,True,0.2828676261512848,0.3,0.3,0.3,0.6,0.3,0.6
2167,4,True,True,0.27,0.6,0.3,0.3,0.3,0.6,0.3
2168,4,True,True,0.27,0.6,0.6,0.3,0.3,0.3,0.6
2169,4,True,True,0.32,0.6,0.6,0.6,0.3,0.3,0.3
2170,4,True,True,0.27,0.9,0.6,0.6,0.6,0.3,0.3
2171,4,True,True,0.32,0.6,0.9,0.6,0.6,0.6,0.3
2172,4,True,True,0.27,0.9,0.6,0.9,0.6,0.6,0.6
2173,4,True,True,0.32,0.3,0.9,0.6,0.9,0.6,0.6
2174,4,True,True,0.2851371874259342,0.3,0.3,0.9,0.6,0.9,0.6
2175,4,True,True,0.32,0.9,0.3,0.3,0.9,0.6,0.9
2176,4,True,True,0.3036623974076522,0.3,0.9,0.3,0.3,0.9,0.6
2177,4,True,True,0.27,0.6,0.3,0.9,0.3,0.3,0.9
2178,4,True,True,0.32,0.3,0.6,0.3,0.9,0.3,0.3
2179,4,True,True,0.32,0.3,0.3,0.6,0.3,0.9,0.3
2180,4,True,True,0.27,0.6,0.3,0.3,0.6,0.3,0.9
2181,4,True,True,0.2844512338767584,0.3,0.6,0.3,0.3,0.6,0.3
2182,4,True,True,0.32,0.9,0.3,0.6,0.3,0.3,0.6
2183,4,True,True,0.32,0.9,0.9,0.3,0.6,0.3,0.3
2184,4,True,True,0.32,0.9,0.9,0.9,0.3,0.6,0.3
2185,4,True,True,0.32,0.3,0.9,0.9,0.9,0.3,0.6
2186,4,True,True,0.32,0.3,0.3,0.9,0.9,0.9,0.3
2187,4,True,True,0.27,0.3,0.3,0.3,0.9,0.9,0.9
2188,4,True,True,0.27,0.6,0.3,0.3,0.3,0.9,0.9
2189,4,True,True,0.3101331537508542,0.6,0.6,0.3,0.3,0.3,0.9
2190,4,True,False,0.32,0.9,0.0,0.0,0.0,0.0,0.0
2191,4,True,False,0.3324768972773373,0.3,0.9,0.0,0.0,0.0,0.0
2192,4,True,False,0.32,0.9,0.3,0.9,0.0,0.0,0.0
2193,4,True,False,0.2815065100308927,0.9,0.9,0.3,0.9,0.0,0.0
2194,4,True,False,0.33266614863248606,0.3,0.9,0.9,0.3,0.9,0.0
2195,4,True,False,0.2819224840697024,0.6,0.3,0.9,0.9,0.3,0.9
2196,4,True,False,0.32,0.3,0.6,0.3,0.9,0.9,0.3
2197,4,True,False,0.32,0.3,0.3,0.6,0.3,0.9,0.9
2198,4,True,False,0.32,0.6,0.3,0.3,0.6,0.3,0.9
2199,4,True,False,0.3325274037833531,0.3,0.6,0.3,0.3,0.6,0.3
2200,4,True,False,0.28296536284336943,0.9,0.3,0.6,0.3,0.3,0.6
2201,4,True,False,0.3315957284668445,0.3,0.9,0.3,0.6,0.3,0.3
2202,4,True,False,0.33222585785347336,0.6,0.3,0.9,0.3,0.6,0.3
2203,4,True,False,0.2820898437619295,0.9,0.6,0.3,0.9,0.3,0.6
2204,4,True,False,0.3321348922650535,0.3,0.9,0.6,0.3,0.9,0.3
2205,4,True,False,0.2821297320792114,0.6,0.3,0.9,0.6,0.3,0.9
2206,4,True,False,0.2828468990747413,0.9,0.6,0.3,0.9,0.6,0.3
2207,4,True,False,0.32,0.6,0.9,0.6,0.3,0.9,0.6
2208,4,True,False,0.32,0.9,0.6,0.9,0.6,0.3,0.9
2209,4,True,False,0.28287226141737626,0.9,0.9,0.6,0.9,0.6,0.3
2210,4,True,False,0.32,0.6,0.9,0.9,0.6,0.9,0.6
2211,4,True,False,0.28165378891311693,0.9,0.6,0.9,0.9,0.6,0.9
2212,4,True,False,0.32,0.9,0.9,0.6,0.9,0.9,0.6
2213,4,True,False,0.28315499902287,0.9,0.9,0.9,0.6,0.9,0.9
2214,4,True,False,0.3316761532711658,0.3,0.9,0.9,0.9,0.6,0.9
2215,4,True,False,0.32,0.6,0.3,0.9,0.9,0.9,0.6
2216,4,True,False,0.32,0.6,0.6,0.3,0.9,0.9,0.9
2217,4,True,False,0.28211919595384316,0.9,0.6,0.6,0.3,0.9,0.9
2218,4,True,False,0.32,0.6,0.9,0.6,0.6,0.3,0.9
2219,4,True,False,0.28231335587419915,0.6,0.6,0.9,0.6,0.6,0.3
2220,4,True,False,0.32,0.6,0.0,0.0,0.0,0.0,0.0
2221,4,True,False,0.32,0.3,0.6,0.0,0.0,0.0,0.0
2222,4,True,False,0.32,0.9,0.3,0.6,0.0,0.0,0.0
2223,4,True,False,0.33302471615474144,0.6,0.9,0.3,0.6,0.0,0.0
2224,4,True,False,0.3328940289150683,0.6,0.6,0.9,0.3,0.6,0.0
2225,4,True,False,0.2826939246396419,0.9,0.6,0.6,0.9,0.3,0.6
2226,4,True,False,0.32,0.9,0.9,0.6,0.6,0.9,0.3
2227,4,True,False,0.29428000983798913,0.9,0.9,0.9,0.6,0.6,0.9
2228,4,True,False,0.32,0.9,0.9,0.9,0.9,0.6,0.6
2229,4,True,False,0.32,0.9,0.9,0.9,0.9,0.9,0.6
2230,4,True,False,0.3323443229259767,0.9,0.9,0.9,0.9,0.9,0.9
2231,4,True,False,0.33324958645428154,0.3,0.9,0.9,0.9,0.9,0.9
2232,4,True,False,0.2826332925188744,0.9,0.3,0.9,0.9,0.9,0.9
2233,4,True,False,0.33260419078586845,0.6,0.9,0.3,0.9,0.9,0.9
2234,4,True,False,0.3331940193831536,0.3,0.6,0.9,0.3,0.9,0.9
2235,4,True,False,0.32,0.3,0.3,0.6,0.9,0.3,0.9
2236,4,True,False,0.32,0.9,0.3,0.3,0.6,0.9,0.3
2237,4,True,False,0.33300647233517444,0.9,0.9,0.3,0.3,0.6,0.9
2238,4,True,False,0.33205665502589576,0.6,0.9,0.9,0.3,0.3,0.6
2239,4,True,False,0.3321932753608599,0.9,0.6,0.9,0.9,0.3,0.3
2240,4,True,False,0.3332451799985099,0.3,0.9,0.6,0.9,0.9,0.3
2241,4,True,False,0.28186484892487523,0.6,0.3,0.9,0.6,0.9,0.9
2242,4,True,False,0.28151638115216926,0.6,0.6,0.3,0.9,0.6,0.9
2243,4,True,False,0.3327208436125044,0.3,0.6,0.6,0.3,0.9,0.6
2244,4,True,False,0.32,0.9,0.3,0.6,0.6,0.3,0.9
2245,4,True,False,0.3332457558399069,0.6,0.9,0.3,0.6,0.6,0.3
2246,4,True,False,0.32,0.9,0.6,0.9,0.3,0.6,0.6
2247,4,True,False,0.2831371807674081,0.9,0.9,0.6,0.9,0.3,0.6
2248,4,True,False,0.32,0.6,0.9,0.9,0.6,0.9,0.3
2249,4,True,False,0.32,0.3,0.6,0.9,0.9,0.6,0.9
2250,4,True,True,0.27,0.9,0.0,0.0,0.0,0.0,0.0
2251,4,True,True,0.32,0.9,0.9,0.0,0.0,0.0,0.0
2252,4,True,True,0.32,0.3,0.9,0.9,0.0,0.0,0.0
2253,4,True,True,0.27,0.9,0.3,0.9,0.9,0.0,0.0
2254,4,True,True,0.32,0.3,0.9,0.3,0.9,0.9,0.0
2255,4,True,True,0.27,0.6,0.3,0.9,0.3,0.9,0.9
2256,4,True,True,0.27,0.6,0.6,0.3,0.9,0.3,0.9
2257,4,True,True,0.32,0.6,0.6,0.6,0.3,0.9,0.3
2258,4,True,True,0.32,0.6,0.6,0.6,0.6,0.3,0.9
2259,4,True,True,0.32,0.3,0.6,0.6,0.6,0.6,0.3
2260,4,True,True,0.27,0.9,0.3,0.6,0.6,0.6,0.6
2261,4,True,True,0.32,0.9,0.9,0.3,0.6,0.6,0.6
2262,4,True,True,0.29612525142625384,0.9,0.9,0.9,0.3,0.6,0.6
2263,4,True,True,0.32,0.3,0.9,0.9,0.9,0.3,0.6
2264,4,True,True,0.27,0.6,0.3,0.9,0.9,0.9,0.3
2265,4,True,True,0.27,0.9,0.6,0.3,0.9,0.9,0.9
2266,4,True,True,0.32,0.6,0.9,0.6,0.3,0.9,0.9
2267,4,True,True,0.27,0.9,0.6,0.9,0.6,0.3,0.9
2268,4,True,True,0.32,0.3,0.9,0.6,0.9,0.6,0.3
2269,4,True,True,0.32,0.3,0.3,0.9,0.6,0.9,0.6
2270,4,True,True,0.27,0.9,0.3,0.3,0.9,0.6,0.9
2271,4,True,True,0.32,0.6,0.9,0.3,0.3,0.9,0.6
2272,4,True,True,0.27,0.9,0.6,0.9,0.3,0.3,0.9
2273,4,True,True,0.27,0.9,0.9,0.6,0.9,0.3,0.3
2274,4,True,True,0.32,0.3,0.9,0.9,0.6,0.9,0.3
2275,4,True,True,0.27,0.6,0.3,0.9,0.9,0.6,0.9
2276,4,True,True,0.32,0.6,0.6,0.3,0.9,0.9,0.6
2277,4,True,True,0.3011979919632673,0.6,0.6,0.6,0.3,0.9,0.9
2278,4,True,True,0.32,0.3,0.6,0.6,0.6,0.3,0.9
2279,4,True,True,0.27,0.9,0.3,0.6,0.6,0.6,0.3
2280,4,False,True,0.34,0.6,0.0,0.0,0.0,0.0,0.0
2281,4,False,True,0.34,0.3,0.6,0.0,0.0,0.0,0.0
2282,4,False,True,0.29000000000000004,0.6,0.3,0.6,0.0,0.0,0.0
2283,4,False,True,0.34,0.3,0.6,0.3,0.6,0.0,0.0
2284,4,False,True,0.29000000000000004,0.6,0.3,0.6,0.3,0.6,0.0
2285,4,False,True,0.34,0.9,0.6,0.3,0.6,0.3,0.6
2286,4,False,True,0.29000000000000004,0.9,0.9,0.6,0.3,0.6,0.3
2287,4,False,True,0.34,0.9,0.9,0.9,0.6,0.3,0.6
2288,4,False,True,0.34,0.9,0.9,0.9,0.9,0.6,0.3
2289,4,False,True,0.34,0.6,0.9,0.9,0.9,0.9,0.6
2290,4,False,True,0.34,0.3,0.6,0.9,0.9,0.9,0.9
2291,4,False,True,0.3031405135266737,0.3,0.3,0.6,0.9,0.9,0.9
2292,4,False,True,0.29000000000000004,0.6,0.3,0.3,0.6,0.9,0.9
2293,4,False,True,0.34,0.9,0.6,0.3,0.3,0.6,0.9
2294,4,False,True,0.34,0.6,0.9,0.6,0.3,0.3,0.6
2295,4,False,True,0.29000000000000004,0.9,0.6,0.9,0.6,0.3,0.3
2296,4,False,True,0.29000000000000004,0.9,0.9,0.6,0.9,0.6,0.3
2297,4,False,True,0.29000000000000004,0.6,0.9,0.9,0.6,0.9,0.6
2298,4,False,True,0.34,0.3,0.6,0.9,0.9,0.6,0.9
2299,4,False,True,0.29000000000000004,0.9,0.3,0.6,0.9,0.9,0.6
2300,4,False,True,0.34,0.3,0.9,0.3,0.6,0.9,0.9
2301,4,False,True,0.34,0.6,0.3,0.9,0.3,0.6,0.9
2302,4,False,True,0.29000000000000004,0.9,0.6,0.3,0.9,0.3,0.6
2303,4,False,True,0.34,0.6,0.9,0.6,0.3,0.9,0.3
2304,4,False,True,0.34,0.3,0.6,0.9,0.6,0.3,0.9
2305,4,False,True,0.34,0.3,0.3,0.6,0.9,0.6,0.3
2306,4,False,True,0.34,0.3,0.3,0.3,0.6,0.9,0.6
2307,4,False,True,0.29000000000000004,0.9,0.3,0.3,0.3,0.6,0.9
2308,4,False,True,0.29000000000000004,0.6,0.9,0.3,0.3,0.3,0.6
2309,4,False,True,0.29000000000000004,0.9,0.6,0.9,0.3,0.3,0.3
2310,4,False,False,0.3528216320962603,0.3,0.0,0.0,0.0,0.0,0.0
2311,4,False,False,0.30152923820392696,0.6,0.3,0.0,0.0,0.0,0.0
2312,4,False,False,0.34,0.6,0.6,0.3,0.0,0.0,0.0
2313,4,False,False,0.3340146190704673,0.6,0.6,0.6,0.3,0.0,0.0
2314,4,False,False,0.3517270053821865,0.3,0.6,0.6,0.6,0.3,0.0
2315,4,False,False,0.35333794879521946,0.3,0.3,0.6,0.6,0.6,0.3
2316,4,False,False,0.34,0.6,0.3,0.3,0.6,0.6,0.6
2317,4,False,False,0.34,0.9,0.6,0.3,0.3,0.6,0.6
2318,4,False,False,0.3534655716353367,0.6,0.9,0.6,0.3,0.3,0.6
2319,4,False,False,0.34,0.9,0.6,0.9,0.6,0.3,0.3
2320,4,False,False,0.30204987013548,0.9,0.9,0.6,0.9,0.6,0.3
2321,4,False,False,0.34,0.9,0.9,0.9,0.6,0.9,0.6
2322,4,False,False,0.34,0.9,0.9,0.9,0.9,0.6,0.9
2323,4,False,False,0.34,0.3,0.9,0.9,0.9,0.9,0.6
2324,4,False,False,0.34,0.6,0.3,0.9,0.9,0.9,0.9
2325,4,False,False,0.3023241196508259,0.9,0.6,0.3,0.9,0.9,0.9
2326,4,False,False,0.34,0.9,0.9,0.6,0.3,0.9,0.9
2327,4,False,False,0.34,0.6,0.9,0.9,0.6,0.3,0.9
